,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
428910,573508,22215,CAKE STAND WHITE TWO TIER LACE,2,2011-10-31 12:11:00,8.5,12552.0,Italy
428911,573508,21755,LOVE BUILDING BLOCK WORD,3,2011-10-31 12:11:00,6.25,12552.0,Italy
428912,573508,23487,SWEET HEART CAKE CARRIER,1,2011-10-31 12:11:00,9.95,12552.0,Italy
428913,573508,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-10-31 12:11:00,12.75,12552.0,Italy
428914,573508,23414,ZINC BOX SIGN HOME,1,2011-10-31 12:11:00,9.95,12552.0,Italy
431869,573768,POST,POSTAGE,3,2011-11-01 10:02:00,40.0,12552.0,Italy
434009,574022,23084,RABBIT NIGHT LIGHT,48,2011-11-02 12:20:00,1.79,12594.0,Italy
475624,576907,23332,IVORY WICKER HEART LARGE,24,2011-11-17 09:34:00,1.65,12610.0,Italy
475625,576907,23333,IVORY WICKER HEART MEDIUM,24,2011-11-17 09:34:00,1.25,12610.0,Italy
475626,576907,22144,CHRISTMAS CRAFT LITTLE FRIENDS,12,2011-11-17 09:34:00,2.1,12610.0,Italy
475627,576907,22142,CHRISTMAS CRAFT WHITE FAIRY,12,2011-11-17 09:34:00,1.45,12610.0,Italy
475628,576907,22593,CHRISTMAS GINGHAM STAR,24,2011-11-17 09:34:00,0.85,12610.0,Italy
475629,576907,22594,CHRISTMAS GINGHAM TREE,24,2011-11-17 09:34:00,0.85,12610.0,Italy
475630,576907,22595,GINGHAM HEART DECORATION,24,2011-11-17 09:34:00,0.85,12610.0,Italy
475631,576907,21671,RED SPOT CERAMIC DRAWER KNOB,24,2011-11-17 09:34:00,1.45,12610.0,Italy
475632,576907,POST,POSTAGE,1,2011-11-17 09:34:00,40.0,12610.0,Italy
479756,577178,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,2011-11-18 11:10:00,3.75,12618.0,Italy
479757,577178,22595,GINGHAM HEART DECORATION,12,2011-11-18 11:10:00,0.85,12618.0,Italy
479758,577178,21499,BLUE POLKADOT WRAP,25,2011-11-18 11:10:00,0.42,12618.0,Italy
479759,577178,21500,PINK POLKADOT WRAP,25,2011-11-18 11:10:00,0.42,12618.0,Italy
479760,577178,23432,PRETTY HANGING QUILTED HEARTS,12,2011-11-18 11:10:00,0.83,12618.0,Italy
479761,577178,22320,BIRDS MOBILE VINTAGE DESIGN,3,2011-11-18 11:10:00,5.95,12618.0,Italy
479762,577178,22483,RED GINGHAM TEDDY BEAR,6,2011-11-18 11:10:00,2.95,12618.0,Italy
479763,577178,22138,BAKING SET 9 PIECE RETROSPOT,3,2011-11-18 11:10:00,4.95,12618.0,Italy
479764,577178,20750,RED RETROSPOT MINI CASES,2,2011-11-18 11:10:00,7.95,12618.0,Italy
479765,577178,22617,BAKING SET SPACEBOY DESIGN,3,2011-11-18 11:10:00,4.95,12618.0,Italy
479766,577178,POST,POSTAGE,1,2011-11-18 11:10:00,40.0,12618.0,Italy
480693,577316,22666,RECIPE BOX PANTRY YELLOW DESIGN,12,2011-11-18 13:30:00,2.95,12578.0,Italy
480694,577316,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-18 13:30:00,12.75,12578.0,Italy
480695,577316,23170,REGENCY TEA PLATE ROSES,12,2011-11-18 13:30:00,1.65,12578.0,Italy
480696,577316,22699,ROSES REGENCY TEACUP AND SAUCER,6,2011-11-18 13:30:00,2.95,12578.0,Italy
480697,577316,23296,SET OF 6 TEA TIME BAKING CASES,16,2011-11-18 13:30:00,1.25,12578.0,Italy
480698,577316,23295,SET OF 12 MINI LOAF BAKING CASES,16,2011-11-18 13:30:00,0.83,12578.0,Italy
480699,577316,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,2011-11-18 13:30:00,0.83,12578.0,Italy
480700,577316,22847,BREAD BIN DINER STYLE IVORY,4,2011-11-18 13:30:00,14.95,12578.0,Italy
480701,577316,22840,ROUND CAKE TIN VINTAGE RED,12,2011-11-18 13:30:00,6.95,12578.0,Italy
480702,577316,22939,ADULT APRON APPLE DELIGHT,4,2011-11-18 13:30:00,4.95,12578.0,Italy
480703,577316,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2011-11-18 13:30:00,3.25,12578.0,Italy
480704,577316,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,16,2011-11-18 13:30:00,0.83,12578.0,Italy
480705,577316,23497,CLASSIC CHROME BICYCLE BELL,12,2011-11-18 13:30:00,1.45,12578.0,Italy
480706,577316,22109,FULL ENGLISH BREAKFAST PLATE,4,2011-11-18 13:30:00,3.75,12578.0,Italy
480707,577316,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-11-18 13:30:00,1.95,12578.0,Italy
480708,577316,23559,WOODLAND BUNNIES LOLLY MAKERS,6,2011-11-18 13:30:00,2.08,12578.0,Italy
480709,577316,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-11-18 13:30:00,4.15,12578.0,Italy
480710,577316,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-11-18 13:30:00,1.95,12578.0,Italy
480711,577316,21888,BINGO SET,4,2011-11-18 13:30:00,3.75,12578.0,Italy
480712,577316,21703,BAG 125g SWIRLY MARBLES,24,2011-11-18 13:30:00,0.42,12578.0,Italy
480713,577316,22992,REVOLVER WOODEN RULER,12,2011-11-18 13:30:00,1.95,12578.0,Italy
480714,577316,22492,MINI PAINT SET VINTAGE,36,2011-11-18 13:30:00,0.65,12578.0,Italy
480715,577316,23569,TRADTIONAL ALPHABET STAMP SET,8,2011-11-18 13:30:00,4.95,12578.0,Italy
480716,577316,22150,3 STRIPEY MICE FELTCRAFT,12,2011-11-18 13:30:00,1.95,12578.0,Italy
480717,577316,22271,FELTCRAFT DOLL ROSIE,6,2011-11-18 13:30:00,2.95,12578.0,Italy
480718,577316,22273,FELTCRAFT DOLL MOLLY,6,2011-11-18 13:30:00,2.95,12578.0,Italy
480719,577316,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2011-11-18 13:30:00,3.75,12578.0,Italy
480720,577316,22750,FELTCRAFT PRINCESS LOLA DOLL,8,2011-11-18 13:30:00,3.75,12578.0,Italy
480721,577316,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,12,2011-11-18 13:30:00,3.75,12578.0,Italy
480722,577316,20972,PINK CREAM FELT CRAFT TRINKET BOX,12,2011-11-18 13:30:00,1.25,12578.0,Italy
480723,577316,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-11-18 13:30:00,1.25,12578.0,Italy
480724,577316,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-11-18 13:30:00,1.65,12578.0,Italy
480725,577316,23439,HAND WARMER RED LOVE HEART,12,2011-11-18 13:30:00,2.1,12578.0,Italy
480726,577316,22866,HAND WARMER SCOTTY DOG DESIGN,12,2011-11-18 13:30:00,2.1,12578.0,Italy
480727,577316,22867,HAND WARMER BIRD DESIGN,12,2011-11-18 13:30:00,2.1,12578.0,Italy
480728,577316,23582,VINTAGE DOILY JUMBO BAG RED,10,2011-11-18 13:30:00,2.08,12578.0,Italy
480729,577316,23203,JUMBO BAG VINTAGE DOILY,10,2011-11-18 13:30:00,2.08,12578.0,Italy
480730,577316,23681,LUNCH BAG RED VINTAGE DOILY,10,2011-11-18 13:30:00,1.65,12578.0,Italy
480731,577316,23209,LUNCH BAG VINTAGE DOILY,10,2011-11-18 13:30:00,1.65,12578.0,Italy
480732,577316,23240,SET OF 4 KNICK KNACK TINS DOILY,6,2011-11-18 13:30:00,4.15,12578.0,Italy
480733,577316,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2011-11-18 13:30:00,1.95,12578.0,Italy
480734,577316,22960,JAM MAKING SET WITH JARS,12,2011-11-18 13:30:00,3.75,12578.0,Italy
480735,577316,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-11-18 13:30:00,3.25,12578.0,Italy
480736,577316,POST,POSTAGE,7,2011-11-18 13:30:00,28.0,12578.0,Italy
485502,577609,23112,PARISIENNE CURIO CABINET,2,2011-11-21 09:51:00,7.5,12349.0,Italy
485503,577609,23460,SWEETHEART WALL TIDY,2,2011-11-21 09:51:00,9.95,12349.0,Italy
485504,577609,21564,PINK  HEART SHAPE LOVE BUCKET,6,2011-11-21 09:51:00,2.95,12349.0,Italy
485505,577609,21411,GINGHAM HEART  DOORSTOP RED,3,2011-11-21 09:51:00,4.25,12349.0,Italy
485506,577609,21563,RED HEART SHAPE LOVE BUCKET,6,2011-11-21 09:51:00,2.95,12349.0,Italy
485507,577609,22131,FOOD CONTAINER SET 3 LOVE HEART,6,2011-11-21 09:51:00,1.95,12349.0,Italy
485508,577609,22195,LARGE HEART MEASURING SPOONS,12,2011-11-21 09:51:00,1.65,12349.0,Italy
485509,577609,48194,DOORMAT HEARTS,2,2011-11-21 09:51:00,8.25,12349.0,Italy
485510,577609,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-11-21 09:51:00,1.25,12349.0,Italy
485511,577609,22832,BROCANTE SHELF WITH HOOKS,2,2011-11-21 09:51:00,10.75,12349.0,Italy
485512,577609,22557,PLASTERS IN TIN VINTAGE PAISLEY,12,2011-11-21 09:51:00,1.65,12349.0,Italy
485513,577609,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-11-21 09:51:00,1.45,12349.0,Italy
485514,577609,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-11-21 09:51:00,2.95,12349.0,Italy
485515,577609,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-11-21 09:51:00,4.95,12349.0,Italy
485516,577609,22960,JAM MAKING SET WITH JARS,6,2011-11-21 09:51:00,4.25,12349.0,Italy
485517,577609,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-11-21 09:51:00,3.95,12349.0,Italy
485518,577609,23113,PANTRY CHOPPING BOARD,3,2011-11-21 09:51:00,4.95,12349.0,Italy
485519,577609,22692,DOORMAT WELCOME TO OUR HOME,4,2011-11-21 09:51:00,8.25,12349.0,Italy
485520,577609,23253,16 PIECE CUTLERY SET PANTRY DESIGN,4,2011-11-21 09:51:00,15.95,12349.0,Italy
485521,577609,22071,SMALL WHITE RETROSPOT MUG IN BOX,6,2011-11-21 09:51:00,3.75,12349.0,Italy
485522,577609,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-11-21 09:51:00,5.95,12349.0,Italy
485523,577609,22567,20 DOLLY PEGS RETROSPOT,12,2011-11-21 09:51:00,1.45,12349.0,Italy
485524,577609,84078A,SET/4 WHITE RETRO STORAGE CUBES,1,2011-11-21 09:51:00,39.95,12349.0,Italy
485525,577609,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-21 09:51:00,12.75,12349.0,Italy
485526,577609,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-11-21 09:51:00,2.95,12349.0,Italy
485527,577609,20685,DOORMAT RED RETROSPOT,6,2011-11-21 09:51:00,8.25,12349.0,Italy
485528,577609,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-11-21 09:51:00,0.65,12349.0,Italy
485529,577609,21535,RED RETROSPOT SMALL MILK JUG,6,2011-11-21 09:51:00,2.55,12349.0,Italy
485530,577609,21531,RED RETROSPOT SUGAR JAM BOWL,6,2011-11-21 09:51:00,2.55,12349.0,Italy
485531,577609,21533,RETROSPOT LARGE MILK JUG,3,2011-11-21 09:51:00,4.95,12349.0,Italy
485532,577609,22070,SMALL RED RETROSPOT MUG IN BOX,6,2011-11-21 09:51:00,3.75,12349.0,Italy
485533,577609,21787,RAIN PONCHO RETROSPOT,24,2011-11-21 09:51:00,0.85,12349.0,Italy
485534,577609,85014B,RED RETROSPOT UMBRELLA,3,2011-11-21 09:51:00,5.95,12349.0,Italy
485535,577609,22553,PLASTERS IN TIN SKULLS,12,2011-11-21 09:51:00,1.65,12349.0,Italy
485536,577609,23020,GLASS  SONGBIRD STORAGE JAR,1,2011-11-21 09:51:00,12.5,12349.0,Italy
485537,577609,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-11-21 09:51:00,0.83,12349.0,Italy
485538,577609,23296,SET OF 6 TEA TIME BAKING CASES,8,2011-11-21 09:51:00,1.25,12349.0,Italy
485539,577609,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-11-21 09:51:00,0.83,12349.0,Italy
485540,577609,23545,WRAP RED VINTAGE DOILY,25,2011-11-21 09:51:00,0.42,12349.0,Italy
485541,577609,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-11-21 09:51:00,0.83,12349.0,Italy
485542,577609,23236,STORAGE TIN VINTAGE DOILY,6,2011-11-21 09:51:00,2.89,12349.0,Italy
485543,577609,23240,SET OF 4 KNICK KNACK TINS DOILY,6,2011-11-21 09:51:00,4.15,12349.0,Italy
485544,577609,23283,DOORMAT VINTAGE LEAF,2,2011-11-21 09:51:00,8.25,12349.0,Italy
485545,577609,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,2011-11-21 09:51:00,2.95,12349.0,Italy
485546,577609,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-11-21 09:51:00,1.65,12349.0,Italy
485547,577609,22555,PLASTERS IN TIN STRONGMAN,12,2011-11-21 09:51:00,1.65,12349.0,Italy
485548,577609,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-11-21 09:51:00,1.65,12349.0,Italy
485549,577609,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2011-11-21 09:51:00,1.95,12349.0,Italy
485550,577609,23494,VINTAGE DOILY DELUXE SEWING KIT,3,2011-11-21 09:51:00,5.95,12349.0,Italy
485551,577609,23497,CLASSIC CHROME BICYCLE BELL,12,2011-11-21 09:51:00,1.45,12349.0,Italy
485552,577609,23514,EMBROIDERED RIBBON REEL SALLY,6,2011-11-21 09:51:00,2.08,12349.0,Italy
485553,577609,21136,PAINTED METAL PEARS ASSORTED,16,2011-11-21 09:51:00,1.69,12349.0,Italy
485554,577609,22704,WRAP RED APPLES,25,2011-11-21 09:51:00,0.42,12349.0,Italy
485555,577609,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,2011-11-21 09:51:00,0.85,12349.0,Italy
485556,577609,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-11-21 09:51:00,1.25,12349.0,Italy
485557,577609,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,12,2011-11-21 09:51:00,1.65,12349.0,Italy
485558,577609,23439,HAND WARMER RED LOVE HEART,12,2011-11-21 09:51:00,2.1,12349.0,Italy
485559,577609,35970,ZINC FOLKART SLEIGH BELLS,12,2011-11-21 09:51:00,1.69,12349.0,Italy
485560,577609,22556,PLASTERS IN TIN CIRCUS PARADE,12,2011-11-21 09:51:00,1.65,12349.0,Italy
485561,577609,47504H,ENGLISH ROSE SPIRIT LEVEL,12,2011-11-21 09:51:00,0.79,12349.0,Italy
485562,577609,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-11-21 09:51:00,6.25,12349.0,Italy
485563,577609,85053,FRENCH ENAMEL CANDLEHOLDER,6,2011-11-21 09:51:00,2.1,12349.0,Italy
485564,577609,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,8,2011-11-21 09:51:00,2.1,12349.0,Italy
485565,577609,22430,ENAMEL WATERING CAN CREAM,4,2011-11-21 09:51:00,4.95,12349.0,Italy
485566,577609,48184,DOORMAT ENGLISH ROSE,6,2011-11-21 09:51:00,8.25,12349.0,Italy
485567,577609,22059,CERAMIC STRAWBERRY DESIGN MUG,12,2011-11-21 09:51:00,1.49,12349.0,Italy
485568,577609,21231,SWEETHEART CERAMIC TRINKET BOX,36,2011-11-21 09:51:00,1.25,12349.0,Italy
485569,577609,21232,STRAWBERRY CERAMIC TRINKET POT,36,2011-11-21 09:51:00,1.25,12349.0,Italy
485570,577609,22064,PINK DOUGHNUT TRINKET POT,12,2011-11-21 09:51:00,1.65,12349.0,Italy
485571,577609,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,2011-11-21 09:51:00,1.49,12349.0,Italy
485572,577609,37500,TEA TIME TEAPOT IN GIFT BOX,12,2011-11-21 09:51:00,4.95,12349.0,Italy
485573,577609,48185,DOORMAT FAIRY CAKE,4,2011-11-21 09:51:00,8.25,12349.0,Italy
485574,577609,POST,POSTAGE,1,2011-11-21 09:51:00,300.0,12349.0,Italy
488300,577809,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-11-22 08:34:00,3.75,12584.0,Italy
488301,577809,22847,BREAD BIN DINER STYLE IVORY,4,2011-11-22 08:34:00,14.95,12584.0,Italy
488302,577809,22667,RECIPE BOX RETROSPOT,2,2011-11-22 08:34:00,2.95,12584.0,Italy
488303,577809,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-11-22 08:34:00,2.95,12584.0,Italy
488304,577809,22120,WELCOME  WOODEN BLOCK LETTERS,9,2011-11-22 08:34:00,9.95,12584.0,Italy
488305,577809,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2011-11-22 08:34:00,4.95,12584.0,Italy
488306,577809,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-11-22 08:34:00,4.95,12584.0,Italy
488307,577809,48138,DOORMAT UNION FLAG,2,2011-11-22 08:34:00,8.25,12584.0,Italy
488308,577809,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2011-11-22 08:34:00,8.25,12584.0,Italy
488309,577809,22844,VINTAGE CREAM DOG FOOD CONTAINER,12,2011-11-22 08:34:00,7.65,12584.0,Italy
488310,577809,22845,VINTAGE CREAM CAT FOOD CONTAINER,4,2011-11-22 08:34:00,6.35,12584.0,Italy
488311,577809,22853,CAT BOWL VINTAGE CREAM,6,2011-11-22 08:34:00,3.25,12584.0,Italy
488312,577809,22852,DOG BOWL VINTAGE CREAM,4,2011-11-22 08:34:00,4.25,12584.0,Italy
491888,578078,23154,SET OF 4 JAM JAR MAGNETS,12,2011-11-22 16:24:00,2.08,12586.0,Italy
491889,578078,23176,ABC TREASURE BOOK BOX,8,2011-11-22 16:24:00,2.25,12586.0,Italy
491890,578078,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-11-22 16:24:00,2.95,12586.0,Italy
491891,578078,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-11-22 16:24:00,2.95,12586.0,Italy
491892,578078,22138,BAKING SET 9 PIECE RETROSPOT,3,2011-11-22 16:24:00,4.95,12586.0,Italy
491893,578078,22139,RETROSPOT TEA SET CERAMIC 11 PC,6,2011-11-22 16:24:00,4.95,12586.0,Italy
491894,578078,23021,GLASS BONNE JAM JAR,8,2011-11-22 16:24:00,4.15,12586.0,Italy
491895,578078,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-11-22 16:24:00,4.95,12586.0,Italy
491896,578078,23142,IVORY WIRE KITCHEN ORGANISER,1,2011-11-22 16:24:00,10.4,12586.0,Italy
491897,578078,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-11-22 16:24:00,6.35,12586.0,Italy
491898,578078,16048,TEATIME ROUND PENCIL SHARPENER,24,2011-11-22 16:24:00,0.12,12586.0,Italy
492333,578108,23504,PLAYING CARDS JUBILEE UNION JACK,12,2011-11-23 09:20:00,1.25,14912.0,Italy
492334,578108,23507,MINI PLAYING CARDS BUFFALO BILL,20,2011-11-23 09:20:00,0.42,14912.0,Italy
492335,578108,23506,MINI PLAYING CARDS SPACEBOY,20,2011-11-23 09:20:00,0.42,14912.0,Italy
492336,578108,23583,LUNCH BAG PAISLEY PARK,10,2011-11-23 09:20:00,1.65,14912.0,Italy
492337,578108,23501,KEY RING BASEBALL BOOT UNION JACK,20,2011-11-23 09:20:00,1.25,14912.0,Italy
492338,578108,23358,HOT STUFF HOT WATER BOTTLE,12,2011-11-23 09:20:00,3.75,14912.0,Italy
492339,578108,23357,HOT WATER BOTTLE SEX BOMB,4,2011-11-23 09:20:00,4.95,14912.0,Italy
492340,578108,21169,YOU'RE CONFUSING ME METAL SIGN,12,2011-11-23 09:20:00,1.69,14912.0,Italy
492341,578108,22197,POPCORN HOLDER,100,2011-11-23 09:20:00,0.72,14912.0,Italy
492342,578108,51014L,"FEATHER PEN,LIGHT PINK",72,2011-11-23 09:20:00,0.39,14912.0,Italy
492343,578108,51014C,"FEATHER PEN,COAL BLACK",96,2011-11-23 09:20:00,0.39,14912.0,Italy
492344,578108,51014A,"FEATHER PEN,HOT PINK",144,2011-11-23 09:20:00,0.39,14912.0,Italy
492345,578108,22690,DOORMAT HOME SWEET HOME BLUE,4,2011-11-23 09:20:00,8.25,14912.0,Italy
529686,580746,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-12-06 09:35:00,2.95,12584.0,Italy
529687,580746,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-12-06 09:35:00,2.95,12584.0,Italy
529688,580746,22847,BREAD BIN DINER STYLE IVORY,1,2011-12-06 09:35:00,16.95,12584.0,Italy
529689,580746,22846,BREAD BIN DINER STYLE RED,1,2011-12-06 09:35:00,16.95,12584.0,Italy
529690,580746,22667,RECIPE BOX RETROSPOT,6,2011-12-06 09:35:00,2.95,12584.0,Italy
529691,580746,48138,DOORMAT UNION FLAG,2,2011-12-06 09:35:00,8.25,12584.0,Italy
529692,580746,22627,MINT KITCHEN SCALES,2,2011-12-06 09:35:00,8.5,12584.0,Italy
529693,580746,22720,SET OF 3 CAKE TINS PANTRY DESIGN,9,2011-12-06 09:35:00,4.95,12584.0,Italy
